flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-11-25,active,"{'airport': 'Tianhe International', 'timezone': 'Asia/Shanghai', 'iata': 'WUH', 'icao': 'ZHHH', 'terminal': '3', 'gate': '54', 'delay': 3, 'scheduled': '2023-11-25T17:50:00+00:00', 'estimated': '2023-11-25T17:50:00+00:00', 'actual': '2023-11-25T17:53:00+00:00', 'estimated_runway': '2023-11-25T17:53:00+00:00', 'actual_runway': '2023-11-25T17:53:00+00:00'}","{'airport': 'Nanning', 'timezone': 'Asia/Shanghai', 'iata': 'NNG', 'icao': 'ZGNN', 'terminal': 'T2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-25T20:05:00+00:00', 'estimated': '2023-11-25T20:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Shenzhen Airlines', 'iata': 'ZH', 'icao': 'CSZ'}","{'number': '9390', 'iata': 'ZH9390', 'icao': 'CSZ9390', 'codeshared': None}",,
2023-11-25,active,"{'airport': 'Tianhe International', 'timezone': 'Asia/Shanghai', 'iata': 'WUH', 'icao': 'ZHHH', 'terminal': '3', 'gate': '54', 'delay': 3, 'scheduled': '2023-11-25T17:50:00+00:00', 'estimated': '2023-11-25T17:50:00+00:00', 'actual': '2023-11-25T17:53:00+00:00', 'estimated_runway': '2023-11-25T17:53:00+00:00', 'actual_runway': '2023-11-25T17:53:00+00:00'}","{'airport': 'Nanning', 'timezone': 'Asia/Shanghai', 'iata': 'NNG', 'icao': 'ZGNN', 'terminal': 'T2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-25T20:05:00+00:00', 'estimated': '2023-11-25T20:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Shandong Airlines', 'iata': 'SC', 'icao': 'CDG'}","{'number': '9410', 'iata': 'SC9410', 'icao': 'CDG9410', 'codeshared': {'airline_name': 'shenzhen airlines', 'airline_iata': 'zh', 'airline_icao': 'csz', 'flight_number': '9390', 'flight_iata': 'zh9390', 'flight_icao': 'csz9390'}}",,
2023-11-25,active,"{'airport': 'Shanghai Pudong International', 'timezone': 'Asia/Shanghai', 'iata': 'PVG', 'icao': 'ZSPD', 'terminal': '2', 'gate': 'K', 'delay': 11, 'scheduled': '2023-11-25T17:30:00+00:00', 'estimated': '2023-11-25T17:30:00+00:00', 'actual': '2023-11-25T17:40:00+00:00', 'estimated_runway': '2023-11-25T17:40:00+00:00', 'actual_runway': '2023-11-25T17:40:00+00:00'}","{'airport': 'Macau International', 'timezone': 'Asia/Macau', 'iata': 'MFM', 'icao': 'VMMC', 'terminal': 'T1', 'gate': None, 'baggage': '4', 'delay': None, 'scheduled': '2023-11-25T20:15:00+00:00', 'estimated': '2023-11-25T20:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Eastern Airlines', 'iata': 'MU', 'icao': 'CES'}","{'number': '3969', 'iata': 'MU3969', 'icao': 'CES3969', 'codeshared': {'airline_name': 'juneyao airlines', 'airline_iata': 'ho', 'airline_icao': 'dkh', 'flight_number': '1297', 'flight_iata': 'ho1297', 'flight_icao': 'dkh1297'}}",,
2023-11-25,active,"{'airport': 'Gardermoen', 'timezone': 'Europe/Oslo', 'iata': 'OSL', 'icao': 'ENGM', 'terminal': None, 'gate': None, 'delay': 33, 'scheduled': '2023-11-25T10:15:00+00:00', 'estimated': '2023-11-25T10:15:00+00:00', 'actual': '2023-11-25T10:47:00+00:00', 'estimated_runway': '2023-11-25T10:47:00+00:00', 'actual_runway': '2023-11-25T10:47:00+00:00'}","{'airport': 'Sharm el-Sheikh International Airport', 'timezone': 'Africa/Cairo', 'iata': 'SSH', 'icao': 'HESH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 5, 'scheduled': '2023-11-25T16:45:00+00:00', 'estimated': '2023-11-25T16:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SAS', 'iata': 'SK', 'icao': 'SAS'}","{'number': '7485', 'iata': 'SK7485', 'icao': 'SAS7485', 'codeshared': None}",,
2023-11-25,active,"{'airport': 'Doha International', 'timezone': 'Asia/Qatar', 'iata': 'DOH', 'icao': 'OTHH', 'terminal': None, 'gate': 'C55', 'delay': 32, 'scheduled': '2023-11-25T08:20:00+00:00', 'estimated': '2023-11-25T08:20:00+00:00', 'actual': '2023-11-25T08:51:00+00:00', 'estimated_runway': '2023-11-25T08:51:00+00:00', 'actual_runway': '2023-11-25T08:51:00+00:00'}","{'airport': 'Gardermoen', 'timezone': 'Europe/Oslo', 'iata': 'OSL', 'icao': 'ENGM', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': 5, 'scheduled': '2023-11-25T13:30:00+00:00', 'estimated': '2023-11-25T13:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Malaysia Airlines', 'iata': 'MH', 'icao': 'MAS'}","{'number': '9265', 'iata': 'MH9265', 'icao': 'MAS9265', 'codeshared': {'airline_name': 'qatar airways', 'airline_iata': 'qr', 'airline_icao': 'qtr', 'flight_number': '175', 'flight_iata': 'qr175', 'flight_icao': 'qtr175'}}",,
2023-11-25,active,"{'airport': 'Doha International', 'timezone': 'Asia/Qatar', 'iata': 'DOH', 'icao': 'OTHH', 'terminal': None, 'gate': 'C55', 'delay': 32, 'scheduled': '2023-11-25T08:20:00+00:00', 'estimated': '2023-11-25T08:20:00+00:00', 'actual': '2023-11-25T08:51:00+00:00', 'estimated_runway': '2023-11-25T08:51:00+00:00', 'actual_runway': '2023-11-25T08:51:00+00:00'}","{'airport': 'Gardermoen', 'timezone': 'Europe/Oslo', 'iata': 'OSL', 'icao': 'ENGM', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': 5, 'scheduled': '2023-11-25T13:30:00+00:00', 'estimated': '2023-11-25T13:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Finnair', 'iata': 'AY', 'icao': 'FIN'}","{'number': '6665', 'iata': 'AY6665', 'icao': 'FIN6665', 'codeshared': {'airline_name': 'qatar airways', 'airline_iata': 'qr', 'airline_icao': 'qtr', 'flight_number': '175', 'flight_iata': 'qr175', 'flight_icao': 'qtr175'}}",,
2023-11-25,active,"{'airport': 'Doha International', 'timezone': 'Asia/Qatar', 'iata': 'DOH', 'icao': 'OTHH', 'terminal': None, 'gate': 'C55', 'delay': 32, 'scheduled': '2023-11-25T08:20:00+00:00', 'estimated': '2023-11-25T08:20:00+00:00', 'actual': '2023-11-25T08:51:00+00:00', 'estimated_runway': '2023-11-25T08:51:00+00:00', 'actual_runway': '2023-11-25T08:51:00+00:00'}","{'airport': 'Gardermoen', 'timezone': 'Europe/Oslo', 'iata': 'OSL', 'icao': 'ENGM', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': 5, 'scheduled': '2023-11-25T13:30:00+00:00', 'estimated': '2023-11-25T13:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'RwandAir', 'iata': 'WB', 'icao': 'RWD'}","{'number': '1029', 'iata': 'WB1029', 'icao': 'RWD1029', 'codeshared': {'airline_name': 'qatar airways', 'airline_iata': 'qr', 'airline_icao': 'qtr', 'flight_number': '175', 'flight_iata': 'qr175', 'flight_icao': 'qtr175'}}",,
2023-11-25,active,"{'airport': 'Doha International', 'timezone': 'Asia/Qatar', 'iata': 'DOH', 'icao': 'OTHH', 'terminal': None, 'gate': 'C55', 'delay': 32, 'scheduled': '2023-11-25T08:20:00+00:00', 'estimated': '2023-11-25T08:20:00+00:00', 'actual': '2023-11-25T08:51:00+00:00', 'estimated_runway': '2023-11-25T08:51:00+00:00', 'actual_runway': '2023-11-25T08:51:00+00:00'}","{'airport': 'Gardermoen', 'timezone': 'Europe/Oslo', 'iata': 'OSL', 'icao': 'ENGM', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': 5, 'scheduled': '2023-11-25T13:30:00+00:00', 'estimated': '2023-11-25T13:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Virgin Australia', 'iata': 'VA', 'icao': 'VOZ'}","{'number': '6062', 'iata': 'VA6062', 'icao': 'VOZ6062', 'codeshared': {'airline_name': 'qatar airways', 'airline_iata': 'qr', 'airline_icao': 'qtr', 'flight_number': '175', 'flight_iata': 'qr175', 'flight_icao': 'qtr175'}}",,
2023-11-25,active,"{'airport': 'Doha International', 'timezone': 'Asia/Qatar', 'iata': 'DOH', 'icao': 'OTHH', 'terminal': None, 'gate': 'C55', 'delay': 32, 'scheduled': '2023-11-25T08:20:00+00:00', 'estimated': '2023-11-25T08:20:00+00:00', 'actual': '2023-11-25T08:51:00+00:00', 'estimated_runway': '2023-11-25T08:51:00+00:00', 'actual_runway': '2023-11-25T08:51:00+00:00'}","{'airport': 'Gardermoen', 'timezone': 'Europe/Oslo', 'iata': 'OSL', 'icao': 'ENGM', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': 5, 'scheduled': '2023-11-25T13:30:00+00:00', 'estimated': '2023-11-25T13:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SriLankan Airlines', 'iata': 'UL', 'icao': 'ALK'}","{'number': '3485', 'iata': 'UL3485', 'icao': 'ALK3485', 'codeshared': {'airline_name': 'qatar airways', 'airline_iata': 'qr', 'airline_icao': 'qtr', 'flight_number': '175', 'flight_iata': 'qr175', 'flight_icao': 'qtr175'}}",,
2023-11-25,active,"{'airport': 'Doha International', 'timezone': 'Asia/Qatar', 'iata': 'DOH', 'icao': 'OTHH', 'terminal': None, 'gate': 'C55', 'delay': 32, 'scheduled': '2023-11-25T08:20:00+00:00', 'estimated': '2023-11-25T08:20:00+00:00', 'actual': '2023-11-25T08:51:00+00:00', 'estimated_runway': '2023-11-25T08:51:00+00:00', 'actual_runway': '2023-11-25T08:51:00+00:00'}","{'airport': 'Gardermoen', 'timezone': 'Europe/Oslo', 'iata': 'OSL', 'icao': 'ENGM', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': 5, 'scheduled': '2023-11-25T13:30:00+00:00', 'estimated': '2023-11-25T13:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Oman Air', 'iata': 'WY', 'icao': 'OMA'}","{'number': '6309', 'iata': 'WY6309', 'icao': 'OMA6309', 'codeshared': {'airline_name': 'qatar airways', 'airline_iata': 'qr', 'airline_icao': 'qtr', 'flight_number': '175', 'flight_iata': 'qr175', 'flight_icao': 'qtr175'}}",,
2023-11-25,active,"{'airport': 'Franz Josef Strauss', 'timezone': 'Europe/Berlin', 'iata': 'MUC', 'icao': 'EDDM', 'terminal': '1', 'gate': 'D11', 'delay': 13, 'scheduled': '2023-11-25T10:30:00+00:00', 'estimated': '2023-11-25T10:30:00+00:00', 'actual': '2023-11-25T10:42:00+00:00', 'estimated_runway': '2023-11-25T10:42:00+00:00', 'actual_runway': '2023-11-25T10:42:00+00:00'}","{'airport': 'Helsinki-vantaa', 'timezone': 'Europe/Helsinki', 'iata': 'HEL', 'icao': 'EFHK', 'terminal': '2', 'gate': None, 'baggage': '2', 'delay': None, 'scheduled': '2023-11-25T14:10:00+00:00', 'estimated': '2023-11-25T14:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Jet Linx Aviation', 'iata': 'JL', 'icao': 'JTL'}","{'number': '6826', 'iata': 'JL6826', 'icao': 'JTL6826', 'codeshared': {'airline_name': 'finnair', 'airline_iata': 'ay', 'airline_icao': 'fin', 'flight_number': '1402', 'flight_iata': 'ay1402', 'flight_icao': 'fin1402'}}",,
2023-11-25,active,"{'airport': 'Zurich', 'timezone': 'Europe/Zurich', 'iata': 'ZRH', 'icao': 'LSZH', 'terminal': '1', 'gate': 'A62', 'delay': 10, 'scheduled': '2023-11-25T10:35:00+00:00', 'estimated': '2023-11-25T10:35:00+00:00', 'actual': '2023-11-25T10:34:00+00:00', 'estimated_runway': '2023-11-25T10:34:00+00:00', 'actual_runway': '2023-11-25T10:34:00+00:00'}","{'airport': 'Helsinki-vantaa', 'timezone': 'Europe/Helsinki', 'iata': 'HEL', 'icao': 'EFHK', 'terminal': '2', 'gate': None, 'baggage': '5', 'delay': None, 'scheduled': '2023-11-25T14:25:00+00:00', 'estimated': '2023-11-25T14:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Jet Linx Aviation', 'iata': 'JL', 'icao': 'JTL'}","{'number': '6844', 'iata': 'JL6844', 'icao': 'JTL6844', 'codeshared': {'airline_name': 'finnair', 'airline_iata': 'ay', 'airline_icao': 'fin', 'flight_number': '1512', 'flight_iata': 'ay1512', 'flight_icao': 'fin1512'}}",,
