flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-11-29,active,"{'airport': 'Istanbul Airport', 'timezone': 'Europe/Istanbul', 'iata': 'IST', 'icao': 'LTFM', 'terminal': None, 'gate': 'G2B', 'delay': 19, 'scheduled': '2023-11-29T14:15:00+00:00', 'estimated': '2023-11-29T14:15:00+00:00', 'actual': '2023-11-29T14:34:00+00:00', 'estimated_runway': '2023-11-29T14:34:00+00:00', 'actual_runway': '2023-11-29T14:34:00+00:00'}","{'airport': 'Konya', 'timezone': 'Europe/Istanbul', 'iata': 'KYA', 'icao': 'LTAN', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T15:35:00+00:00', 'estimated': '2023-11-29T15:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air Serbia', 'iata': 'JU', 'icao': 'ASL'}","{'number': '8214', 'iata': 'JU8214', 'icao': 'ASL8214', 'codeshared': {'airline_name': 'turkish airlines', 'airline_iata': 'tk', 'airline_icao': 'thy', 'flight_number': '2036', 'flight_iata': 'tk2036', 'flight_icao': 'thy2036'}}",,
2023-11-29,active,"{'airport': 'Istanbul Airport', 'timezone': 'Europe/Istanbul', 'iata': 'IST', 'icao': 'LTFM', 'terminal': None, 'gate': 'G2B', 'delay': 19, 'scheduled': '2023-11-29T14:15:00+00:00', 'estimated': '2023-11-29T14:15:00+00:00', 'actual': '2023-11-29T14:34:00+00:00', 'estimated_runway': '2023-11-29T14:34:00+00:00', 'actual_runway': '2023-11-29T14:34:00+00:00'}","{'airport': 'Konya', 'timezone': 'Europe/Istanbul', 'iata': 'KYA', 'icao': 'LTAN', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T15:35:00+00:00', 'estimated': '2023-11-29T15:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Singapore Airlines', 'iata': 'SQ', 'icao': 'SIA'}","{'number': '6296', 'iata': 'SQ6296', 'icao': 'SIA6296', 'codeshared': {'airline_name': 'turkish airlines', 'airline_iata': 'tk', 'airline_icao': 'thy', 'flight_number': '2036', 'flight_iata': 'tk2036', 'flight_icao': 'thy2036'}}",,
2023-11-29,active,"{'airport': 'Istanbul Airport', 'timezone': 'Europe/Istanbul', 'iata': 'IST', 'icao': 'LTFM', 'terminal': None, 'gate': 'G2B', 'delay': 19, 'scheduled': '2023-11-29T14:15:00+00:00', 'estimated': '2023-11-29T14:15:00+00:00', 'actual': '2023-11-29T14:34:00+00:00', 'estimated_runway': '2023-11-29T14:34:00+00:00', 'actual_runway': '2023-11-29T14:34:00+00:00'}","{'airport': 'Konya', 'timezone': 'Europe/Istanbul', 'iata': 'KYA', 'icao': 'LTAN', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T15:35:00+00:00', 'estimated': '2023-11-29T15:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Turkish Airlines', 'iata': 'TK', 'icao': 'THY'}","{'number': '2036', 'iata': 'TK2036', 'icao': 'THY2036', 'codeshared': None}",,
2023-11-29,active,"{'airport': 'Ngurah Rai International', 'timezone': 'Asia/Makassar', 'iata': 'DPS', 'icao': 'WADD', 'terminal': 'I', 'gate': None, 'delay': 6, 'scheduled': '2023-11-29T19:05:00+00:00', 'estimated': '2023-11-29T19:05:00+00:00', 'actual': '2023-11-29T19:11:00+00:00', 'estimated_runway': '2023-11-29T19:11:00+00:00', 'actual_runway': '2023-11-29T19:11:00+00:00'}","{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': '4', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T23:15:00+00:00', 'estimated': '2023-11-29T23:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'KLM', 'iata': 'KL', 'icao': 'KLM'}","{'number': '3550', 'iata': 'KL3550', 'icao': 'KLM3550', 'codeshared': {'airline_name': 'jetstar', 'airline_iata': 'jq', 'airline_icao': 'jst', 'flight_number': '82', 'flight_iata': 'jq82', 'flight_icao': 'jst82'}}",,
2023-11-29,active,"{'airport': 'Ngurah Rai International', 'timezone': 'Asia/Makassar', 'iata': 'DPS', 'icao': 'WADD', 'terminal': 'I', 'gate': None, 'delay': 6, 'scheduled': '2023-11-29T19:05:00+00:00', 'estimated': '2023-11-29T19:05:00+00:00', 'actual': '2023-11-29T19:11:00+00:00', 'estimated_runway': '2023-11-29T19:11:00+00:00', 'actual_runway': '2023-11-29T19:11:00+00:00'}","{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': '4', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T23:15:00+00:00', 'estimated': '2023-11-29T23:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '5581', 'iata': 'QF5581', 'icao': 'QFA5581', 'codeshared': {'airline_name': 'jetstar', 'airline_iata': 'jq', 'airline_icao': 'jst', 'flight_number': '82', 'flight_iata': 'jq82', 'flight_icao': 'jst82'}}",,
2023-11-29,active,"{'airport': 'Ngurah Rai International', 'timezone': 'Asia/Makassar', 'iata': 'DPS', 'icao': 'WADD', 'terminal': 'I', 'gate': None, 'delay': 3, 'scheduled': '2023-11-29T19:05:00+00:00', 'estimated': '2023-11-29T19:05:00+00:00', 'actual': '2023-11-29T19:08:00+00:00', 'estimated_runway': '2023-11-29T19:08:00+00:00', 'actual_runway': '2023-11-29T19:08:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '1', 'gate': None, 'baggage': '20', 'delay': None, 'scheduled': '2023-11-29T21:30:00+00:00', 'estimated': '2023-11-29T21:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Scoot', 'iata': 'TR', 'icao': 'TGW'}","{'number': '289', 'iata': 'TR289', 'icao': 'TGW289', 'codeshared': None}",,
2023-11-29,active,"{'airport': 'Ngurah Rai International', 'timezone': 'Asia/Makassar', 'iata': 'DPS', 'icao': 'WADD', 'terminal': 'D', 'gate': '5DOM', 'delay': 14, 'scheduled': '2023-11-29T19:00:00+00:00', 'estimated': '2023-11-29T19:00:00+00:00', 'actual': '2023-11-29T19:14:00+00:00', 'estimated_runway': '2023-11-29T19:14:00+00:00', 'actual_runway': '2023-11-29T19:14:00+00:00'}","{'airport': 'Soekarno-Hatta International', 'timezone': 'Asia/Jakarta', 'iata': 'CGK', 'icao': 'WIII', 'terminal': '2', 'gate': 'F11', 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T19:50:00+00:00', 'estimated': '2023-11-29T19:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'AirAsia', 'iata': 'AK', 'icao': 'AXM'}","{'number': '811', 'iata': 'AK811', 'icao': 'AXM811', 'codeshared': None}",,
2023-11-29,active,"{'airport': 'Ngurah Rai International', 'timezone': 'Asia/Makassar', 'iata': 'DPS', 'icao': 'WADD', 'terminal': 'D', 'gate': None, 'delay': 19, 'scheduled': '2023-11-29T19:00:00+00:00', 'estimated': '2023-11-29T19:00:00+00:00', 'actual': '2023-11-29T19:18:00+00:00', 'estimated_runway': '2023-11-29T19:18:00+00:00', 'actual_runway': '2023-11-29T19:18:00+00:00'}","{'airport': 'Soekarno-Hatta International', 'timezone': 'Asia/Jakarta', 'iata': 'CGK', 'icao': 'WIII', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T19:55:00+00:00', 'estimated': '2023-11-29T19:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Super Air Jet', 'iata': 'IU', 'icao': 'SJV'}","{'number': '755', 'iata': 'IU755', 'icao': 'SJV755', 'codeshared': None}",,
2023-11-29,active,"{'airport': 'Lishe International Airport', 'timezone': 'Asia/Shanghai', 'iata': 'NGB', 'icao': 'ZSNB', 'terminal': 'T2', 'gate': '212', 'delay': 7, 'scheduled': '2023-11-29T19:20:00+00:00', 'estimated': '2023-11-29T19:20:00+00:00', 'actual': '2023-11-29T19:27:00+00:00', 'estimated_runway': '2023-11-29T19:27:00+00:00', 'actual_runway': '2023-11-29T19:27:00+00:00'}","{'airport': 'Xianyang', 'timezone': 'Asia/Shanghai', 'iata': 'XIY', 'icao': 'ZLXY', 'terminal': '3', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T22:05:00+00:00', 'estimated': '2023-11-29T22:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Okay Airways', 'iata': 'BK', 'icao': 'OKA'}","{'number': '2850', 'iata': 'BK2850', 'icao': 'OKA2850', 'codeshared': None}",,
2023-11-29,active,"{'airport': 'Shuangliu', 'timezone': 'Asia/Shanghai', 'iata': 'CTU', 'icao': 'ZUUU', 'terminal': '2', 'gate': '126', 'delay': 17, 'scheduled': '2023-11-29T17:15:00+00:00', 'estimated': '2023-11-29T17:15:00+00:00', 'actual': '2023-11-29T17:32:00+00:00', 'estimated_runway': '2023-11-29T17:32:00+00:00', 'actual_runway': '2023-11-29T17:32:00+00:00'}","{'airport': 'Lishe International Airport', 'timezone': 'Asia/Shanghai', 'iata': 'NGB', 'icao': 'ZSNB', 'terminal': 'T2', 'gate': None, 'baggage': 'E06', 'delay': None, 'scheduled': '2023-11-29T19:50:00+00:00', 'estimated': '2023-11-29T19:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Southern Airlines', 'iata': 'CZ', 'icao': 'CSN'}","{'number': '9622', 'iata': 'CZ9622', 'icao': 'CSN9622', 'codeshared': {'airline_name': 'sichuan airlines', 'airline_iata': '3u', 'airline_icao': 'csc', 'flight_number': '8939', 'flight_iata': '3u8939', 'flight_icao': 'csc8939'}}",,
