flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-11-28,active,"{'airport': 'C.F. Secada', 'timezone': 'America/Lima', 'iata': 'IQT', 'icao': 'SPQT', 'terminal': None, 'gate': None, 'delay': 5, 'scheduled': '2023-11-28T06:45:00+00:00', 'estimated': '2023-11-28T06:45:00+00:00', 'actual': '2023-11-28T06:49:00+00:00', 'estimated_runway': '2023-11-28T06:49:00+00:00', 'actual_runway': '2023-11-28T06:49:00+00:00'}","{'airport': 'Jorge Chavez International', 'timezone': 'America/Lima', 'iata': 'LIM', 'icao': 'SPJC', 'terminal': 'A', 'gate': '12', 'baggage': None, 'delay': None, 'scheduled': '2023-11-28T08:35:00+00:00', 'estimated': '2023-11-28T08:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Sky Airline', 'iata': 'H2', 'icao': 'SKU'}","{'number': '5361', 'iata': 'H25361', 'icao': 'SKU5361', 'codeshared': None}",,
2023-11-28,active,"{'airport': 'Port Columbus International', 'timezone': 'America/New_York', 'iata': 'CMH', 'icao': 'KCMH', 'terminal': None, 'gate': 'B19', 'delay': 12, 'scheduled': '2023-11-28T06:14:00+00:00', 'estimated': '2023-11-28T06:14:00+00:00', 'actual': '2023-11-28T06:25:00+00:00', 'estimated_runway': '2023-11-28T06:25:00+00:00', 'actual_runway': '2023-11-28T06:25:00+00:00'}","{'airport': 'Ronald Reagan Washington National Airport', 'timezone': 'America/New_York', 'iata': 'DCA', 'icao': 'KDCA', 'terminal': '2', 'gate': 'E59', 'baggage': '10', 'delay': None, 'scheduled': '2023-11-28T07:34:00+00:00', 'estimated': '2023-11-28T07:34:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'American Airlines', 'iata': 'AA', 'icao': 'AAL'}","{'number': '4035', 'iata': 'AA4035', 'icao': 'AAL4035', 'codeshared': None}",,
2023-11-28,active,"{'airport': 'Port Columbus International', 'timezone': 'America/New_York', 'iata': 'CMH', 'icao': 'KCMH', 'terminal': None, 'gate': 'C54', 'delay': 6, 'scheduled': '2023-11-28T07:07:00+00:00', 'estimated': '2023-11-28T07:07:00+00:00', 'actual': '2023-11-28T07:12:00+00:00', 'estimated_runway': '2023-11-28T07:12:00+00:00', 'actual_runway': '2023-11-28T07:12:00+00:00'}","{'airport': 'La Guardia', 'timezone': 'America/New_York', 'iata': 'LGA', 'icao': 'KLGA', 'terminal': 'C', 'gate': '85', 'baggage': '2', 'delay': None, 'scheduled': '2023-11-28T08:59:00+00:00', 'estimated': '2023-11-28T08:59:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'WestJet', 'iata': 'WS', 'icao': 'WJA'}","{'number': '7061', 'iata': 'WS7061', 'icao': 'WJA7061', 'codeshared': {'airline_name': 'delta air lines', 'airline_iata': 'dl', 'airline_icao': 'dal', 'flight_number': '5769', 'flight_iata': 'dl5769', 'flight_icao': 'dal5769'}}",,
2023-11-28,active,"{'airport': 'Port Columbus International', 'timezone': 'America/New_York', 'iata': 'CMH', 'icao': 'KCMH', 'terminal': None, 'gate': 'C54', 'delay': 6, 'scheduled': '2023-11-28T07:07:00+00:00', 'estimated': '2023-11-28T07:07:00+00:00', 'actual': '2023-11-28T07:12:00+00:00', 'estimated_runway': '2023-11-28T07:12:00+00:00', 'actual_runway': '2023-11-28T07:12:00+00:00'}","{'airport': 'La Guardia', 'timezone': 'America/New_York', 'iata': 'LGA', 'icao': 'KLGA', 'terminal': 'C', 'gate': '85', 'baggage': '2', 'delay': None, 'scheduled': '2023-11-28T08:59:00+00:00', 'estimated': '2023-11-28T08:59:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Delta Air Lines', 'iata': 'DL', 'icao': 'DAL'}","{'number': '5769', 'iata': 'DL5769', 'icao': 'DAL5769', 'codeshared': None}",,
2023-11-28,active,"{'airport': 'La Guardia', 'timezone': 'America/New_York', 'iata': 'LGA', 'icao': 'KLGA', 'terminal': 'B', 'gate': '57', 'delay': 22, 'scheduled': '2023-11-28T06:10:00+00:00', 'estimated': '2023-11-28T06:10:00+00:00', 'actual': '2023-11-28T06:31:00+00:00', 'estimated_runway': '2023-11-28T06:31:00+00:00', 'actual_runway': '2023-11-28T06:31:00+00:00'}","{'airport': 'William P Hobby', 'timezone': 'America/Chicago', 'iata': 'HOU', 'icao': 'KHOU', 'terminal': '2', 'gate': '45', 'baggage': None, 'delay': None, 'scheduled': '2023-11-28T09:20:00+00:00', 'estimated': '2023-11-28T09:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Southwest Airlines', 'iata': 'WN', 'icao': 'SWA'}","{'number': '1780', 'iata': 'WN1780', 'icao': 'SWA1780', 'codeshared': None}",,
2023-11-28,active,"{'airport': 'Nordela (São Miguel Island)', 'timezone': 'Atlantic/Azores', 'iata': 'PDL', 'icao': 'LPPD', 'terminal': 'T1', 'gate': None, 'delay': 17, 'scheduled': '2023-11-28T09:40:00+00:00', 'estimated': '2023-11-28T09:40:00+00:00', 'actual': '2023-11-28T09:56:00+00:00', 'estimated_runway': '2023-11-28T09:56:00+00:00', 'actual_runway': '2023-11-28T09:56:00+00:00'}","{'airport': 'Lisbon Portela', 'timezone': 'Europe/Lisbon', 'iata': 'LIS', 'icao': 'LPPT', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-28T12:55:00+00:00', 'estimated': '2023-11-28T12:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Lufthansa', 'iata': 'LH', 'icao': 'DLH'}","{'number': '6983', 'iata': 'LH6983', 'icao': 'DLH6983', 'codeshared': {'airline_name': 'tap air portugal', 'airline_iata': 'tp', 'airline_icao': 'tap', 'flight_number': '1862', 'flight_iata': 'tp1862', 'flight_icao': 'tap1862'}}",,
2023-11-28,active,"{'airport': 'La Guardia', 'timezone': 'America/New_York', 'iata': 'LGA', 'icao': 'KLGA', 'terminal': 'B', 'gate': '47', 'delay': 15, 'scheduled': '2023-11-28T06:25:00+00:00', 'estimated': '2023-11-28T06:25:00+00:00', 'actual': '2023-11-28T06:40:00+00:00', 'estimated_runway': '2023-11-28T06:40:00+00:00', 'actual_runway': '2023-11-28T06:40:00+00:00'}","{'airport': ""Chicago O'hare International"", 'timezone': 'America/Chicago', 'iata': 'ORD', 'icao': 'KORD', 'terminal': '1', 'gate': 'B19', 'baggage': '6', 'delay': None, 'scheduled': '2023-11-28T08:01:00+00:00', 'estimated': '2023-11-28T08:01:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'United Airlines', 'iata': 'UA', 'icao': 'UAL'}","{'number': '1675', 'iata': 'UA1675', 'icao': 'UAL1675', 'codeshared': None}",,
2023-11-28,active,"{'airport': 'La Guardia', 'timezone': 'America/New_York', 'iata': 'LGA', 'icao': 'KLGA', 'terminal': 'C', 'gate': '67', 'delay': 4, 'scheduled': '2023-11-28T06:30:00+00:00', 'estimated': '2023-11-28T06:30:00+00:00', 'actual': '2023-11-28T06:34:00+00:00', 'estimated_runway': '2023-11-28T06:34:00+00:00', 'actual_runway': '2023-11-28T06:34:00+00:00'}","{'airport': 'Lambert-St. Louis International', 'timezone': 'America/Chicago', 'iata': 'STL', 'icao': 'KSTL', 'terminal': '1', 'gate': 'A3', 'baggage': None, 'delay': None, 'scheduled': '2023-11-28T08:24:00+00:00', 'estimated': '2023-11-28T08:24:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Delta Air Lines', 'iata': 'DL', 'icao': 'DAL'}","{'number': '5393', 'iata': 'DL5393', 'icao': 'DAL5393', 'codeshared': None}",,
2023-11-28,active,"{'airport': 'La Guardia', 'timezone': 'America/New_York', 'iata': 'LGA', 'icao': 'KLGA', 'terminal': 'C', 'gate': '95', 'delay': 6, 'scheduled': '2023-11-28T06:30:00+00:00', 'estimated': '2023-11-28T06:30:00+00:00', 'actual': '2023-11-28T06:36:00+00:00', 'estimated_runway': '2023-11-28T06:36:00+00:00', 'actual_runway': '2023-11-28T06:36:00+00:00'}","{'airport': 'Norfolk International Airport', 'timezone': 'America/New_York', 'iata': 'ORF', 'icao': 'KORF', 'terminal': 'C', 'gate': 'B21', 'baggage': None, 'delay': None, 'scheduled': '2023-11-28T08:00:00+00:00', 'estimated': '2023-11-28T08:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Delta Air Lines', 'iata': 'DL', 'icao': 'DAL'}","{'number': '5472', 'iata': 'DL5472', 'icao': 'DAL5472', 'codeshared': None}",,
2023-11-28,active,"{'airport': 'La Guardia', 'timezone': 'America/New_York', 'iata': 'LGA', 'icao': 'KLGA', 'terminal': 'C', 'gate': '96', 'delay': 5, 'scheduled': '2023-11-28T06:30:00+00:00', 'estimated': '2023-11-28T06:30:00+00:00', 'actual': '2023-11-28T06:35:00+00:00', 'estimated_runway': '2023-11-28T06:35:00+00:00', 'actual_runway': '2023-11-28T06:35:00+00:00'}","{'airport': 'Raleigh-durham International Airport', 'timezone': 'America/New_York', 'iata': 'RDU', 'icao': 'KRDU', 'terminal': '2', 'gate': 'D6', 'baggage': None, 'delay': None, 'scheduled': '2023-11-28T08:19:00+00:00', 'estimated': '2023-11-28T08:19:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Delta Air Lines', 'iata': 'DL', 'icao': 'DAL'}","{'number': '5528', 'iata': 'DL5528', 'icao': 'DAL5528', 'codeshared': None}",,
